transaction_id,customer_id,transaction_amount,transaction_type,account_age,num_previous_frauds,merchant_risk_score,fraud_flag
8113,1925,5954.969100043279,ATM,14,3,0.3593618835089565,0
8114,3900,8224.234149547969,ATM,4,2,0.3940467232234064,0
8115,3941,5719.5838530852125,ATM,10,3,0.6856068122079468,0
8116,1169,3073.467385899056,In-Store,8,4,0.9833841194295904,0
8117,2388,9629.073317912891,ATM,5,1,0.28396784419386756,0
8118,2255,8862.180956949665,In-Store,18,0,0.4221005216676088,0
8119,1619,2795.425767284121,In-Store,17,2,0.436849328631287,0
8120,4399,9127.802720716327,Wire Transfer,5,0,0.576280052050494,0
8121,2256,7204.042159852478,Online,3,2,0.8515726756714427,1
8122,1681,4152.790970494586,Online,10,3,0.7530195024417544,0
8123,4718,4674.099408190266,ATM,4,1,0.2848731218122954,0
8124,3690,4469.351607639585,ATM,19,1,0.7414660327491747,0
8125,3084,7970.666179285288,Online,5,1,0.2134514957288584,0
8126,3818,1763.2869894064843,Online,1,1,0.2726046969382595,1
8127,2425,596.092239346704,In-Store,4,0,0.45438705351838415,0
8128,2010,4989.594536886846,ATM,1,2,0.41031391763954106,0
8129,3683,2911.1915779875653,Online,15,4,0.8827902901219195,0
8130,1425,5643.603897865476,Online,3,2,0.997306093574913,0
8131,2928,9782.166761059189,In-Store,10,0,0.28279118617190324,0
8132,3455,6717.8111239398,Wire Transfer,5,3,0.6916800827561453,0
8133,3822,9592.59110526036,In-Store,11,4,0.6242007875831741,0
8134,3912,7323.226576502062,Online,17,4,0.7923830323119267,0
8135,1216,768.3911978971233,ATM,9,4,0.7297130948273093,0
8136,3217,8894.115705013788,Wire Transfer,13,0,0.3479471332139723,0
8137,1609,1997.206773377382,In-Store,14,1,0.8566973964250908,0
8138,1357,8649.245496493542,Wire Transfer,9,1,0.5309604614991126,0
8139,1185,7493.343177575298,Wire Transfer,17,1,0.9396491807995594,0
8140,1724,8387.789596246163,In-Store,7,2,0.6042816137459883,0
8141,1869,2543.2686187683917,ATM,16,1,0.3617334613237929,0
8142,1823,8075.894205179977,Online,13,4,0.9065665538140802,0
8143,2767,6107.4169266581575,Online,14,1,0.8436294456884427,0
8144,2977,827.9115270699364,ATM,18,4,0.9522443851312105,0
8145,4985,8892.427947096368,Wire Transfer,11,4,0.9041819586449238,0
8146,1678,8769.344533575186,ATM,2,2,0.3206794787366829,0
8147,4889,5724.191412110051,Wire Transfer,6,1,0.8337775979013853,0
8148,2184,4531.716870375774,In-Store,5,3,0.6347667433720738,0
8149,1283,4011.464770426643,Wire Transfer,3,1,0.4629850433254654,0
8150,1183,6031.34545608233,Online,7,3,0.10686658061765858,0
8151,4608,8418.49098903923,Online,3,2,0.7278575262681598,0
8152,3189,5663.6173207952515,Wire Transfer,13,0,0.8684980514307169,0
8153,4766,1305.221631287019,Online,2,2,0.6437504559790528,0
8154,2619,3068.630131841606,ATM,2,2,0.37964842696764733,0
8155,1230,6685.785432043941,Wire Transfer,18,3,0.15187603385097995,0
8156,4539,6471.779281567358,ATM,4,2,0.6930785403288476,0
8157,4974,5193.79230056994,Online,17,4,0.4633551701775295,0
8158,3435,2412.3746738678806,ATM,11,2,0.5471697720995642,0
8159,1734,2713.091268702388,Wire Transfer,7,2,0.6078600073295236,0
8160,1157,4847.653685396167,ATM,2,3,0.7917127700899791,0
8161,2341,3951.017527387916,ATM,15,2,0.5831074039995198,0
8162,2208,3166.209692341759,Online,14,2,0.5733997678896388,0
8163,4492,8296.286655412981,Online,14,1,0.533133516338025,0
8164,4254,5045.147045501833,Wire Transfer,6,4,0.4848886623055524,0
8165,4668,5035.656876826049,Wire Transfer,5,4,0.6607088248150998,0
8166,3624,4286.278668728614,Online,14,4,0.12195957126303636,0
8167,2075,6812.219122804873,In-Store,4,2,0.750890052721033,0
8168,2026,1764.740361192309,Online,14,4,0.38320166174739057,0
8169,3124,9436.444815129484,In-Store,5,1,0.4353736864496034,0
8170,2670,1055.0805560555548,ATM,12,0,0.6527996330111406,0
8171,2861,7105.894743608682,Wire Transfer,13,0,0.3226382498657042,0
8172,3629,7045.983665656494,ATM,12,1,0.692899711417953,0
8173,4745,1148.238326525838,ATM,17,0,0.2149170656900084,0
8174,3655,9930.497100554874,Online,18,0,0.6845276174782378,0
8175,2039,352.79564158310984,Wire Transfer,12,3,0.7455215412591871,0
8176,3277,3653.252757922964,In-Store,9,2,0.7295929113554155,0
8177,1903,4253.454807845952,Online,19,3,0.7967595109098898,0
8178,3964,8030.033670862148,Online,15,3,0.5651909986451722,0
8179,1888,307.87563719850164,ATM,9,1,0.8782901923296732,0
8180,2290,5574.631384780183,In-Store,13,0,0.3101967445894084,0
8181,2329,2047.9701701784534,Online,15,1,0.44500753500856893,0
8182,4926,5730.1617152497,Wire Transfer,12,4,0.9608536556578869,0
8183,2029,6467.00543406641,In-Store,10,3,0.8100426083680607,0
8184,2133,351.0697566367749,Online,3,0,0.768359874630141,1
8185,1142,683.9717949116089,ATM,10,2,0.7400887854164879,0
8186,2930,861.3918053252518,Online,18,3,0.19944145687699533,0
8187,2690,8524.251674228457,In-Store,10,0,0.9555718749885633,0
8188,1206,9267.405061706108,ATM,4,4,0.36323856929486664,0
8189,3476,4382.849498612358,Online,3,1,0.2299357668989172,0
8190,1165,8749.214971554586,In-Store,18,0,0.11676273469249694,0
8191,3307,4767.339676582101,In-Store,17,0,0.4480794082749334,0
8192,2997,4017.25168032242,ATM,5,3,0.7053452350612636,0
8193,4756,5317.137139126551,ATM,10,0,0.45260932311876045,0
8194,1393,7903.954326856825,Wire Transfer,2,4,0.8278721199432698,0
8195,1120,2245.4207192705626,Wire Transfer,1,2,0.26341139449066375,1
8196,3997,3024.3008653530314,Online,16,4,0.25275031334006637,0
8197,1412,8490.255862848946,Wire Transfer,10,0,0.3396982148081239,0
8198,4211,9160.604643716708,Wire Transfer,3,2,0.1488493264852859,0
8199,2975,1238.8684972790606,ATM,4,4,0.8551519269268076,0
8200,3215,7052.30064070943,Online,1,2,0.22145461414668952,0
8201,4155,106.10567878985286,In-Store,12,3,0.44205166075064173,0
8202,1420,2469.410275106773,ATM,13,0,0.5166760773243132,0
8203,2729,695.5921018895682,In-Store,8,2,0.3114083839730599,0
8204,3835,5158.760542722221,Wire Transfer,19,1,0.8961116569469901,0
8205,1267,3440.4033634643324,Wire Transfer,5,3,0.7621832420620376,0
8206,3085,1384.4991629642932,Wire Transfer,12,0,0.12532964930258877,0
8207,3973,13.205062588150756,In-Store,19,3,0.49479189464370077,0
8208,4374,3889.9882666474246,Online,4,1,0.22399800947257953,0
8209,3385,2951.772287577679,ATM,15,0,0.675052749984257,0
8210,2777,476.42187412490824,Wire Transfer,13,3,0.5439340788613809,0
8211,3377,8519.171319448797,Wire Transfer,13,3,0.827659199831453,0
8212,1198,4113.671108468291,Online,3,2,0.715731635727829,0
8213,3857,7750.096305497236,ATM,8,2,0.8366774436926037,0
8214,1004,4226.200232637848,Online,6,3,0.8886985647272492,0
8215,2455,684.4779839843699,Online,17,2,0.2625753234903843,0
8216,1988,3948.6883591880637,Wire Transfer,11,0,0.6252020265955873,0
8217,2394,8862.462782447386,Wire Transfer,7,2,0.24326628605469586,0
8218,1894,87.64630287109708,Online,15,0,0.31901386290533984,0
8219,2890,8954.081224479416,In-Store,4,0,0.3046939612493551,0
8220,3150,6570.710665845823,Wire Transfer,8,0,0.41779680716706646,0
8221,3482,9956.379889796053,ATM,2,0,0.809081963573684,0
8222,2931,9162.015368253878,Wire Transfer,11,3,0.38563161979687655,0
8223,1649,8690.834280315932,In-Store,8,4,0.7705988834323059,0
8224,2828,384.7229100973856,In-Store,19,4,0.10072893227468972,0
8225,3428,2809.6766798136637,Online,5,0,0.6207545270626927,0
8226,3113,3753.690031419309,Online,18,4,0.3530816676066296,0
8227,1578,7001.227657639283,In-Store,6,0,0.7676930831643756,0
8228,3317,6489.921508837299,ATM,19,4,0.9919876201969233,0
8229,1046,1725.2413752816828,Online,5,1,0.5790612288005521,0
8230,3963,7370.989192690952,In-Store,13,2,0.5796316434554528,0
8231,1364,1564.7236480799907,ATM,12,4,0.9769745236345876,0
8232,4952,4569.767605059695,ATM,9,0,0.42330549643119375,0
8233,4251,5791.607756586835,In-Store,5,2,0.4566613300107636,0
8234,3115,8708.117211351542,In-Store,17,2,0.7269568332328143,0
8235,4186,6316.907135790632,ATM,18,3,0.5438843432666635,0
8236,4097,9548.888814456983,ATM,3,3,0.791993415546892,0
8237,4630,9944.991041182195,In-Store,19,4,0.47022508185829603,0
8238,3254,5093.136305988884,In-Store,15,3,0.7200236139572904,0
8239,1072,524.2832588734186,Wire Transfer,17,0,0.793105292892642,0
8240,2282,292.90581018403606,ATM,9,3,0.6785423208258381,1
8241,4457,8557.925140118976,Online,4,1,0.28196700943986797,0
8242,3022,5003.502697830895,Wire Transfer,9,4,0.5646146531433597,0
8243,3077,3674.268931441832,Wire Transfer,4,2,0.9698268953536913,0
8244,4492,2851.7163469670154,ATM,3,2,0.19382339611114893,0
8245,2026,2825.0785107850174,ATM,9,1,0.734666806048797,0
8246,2544,737.4706574330655,Wire Transfer,11,0,0.8093095810649958,0
8247,2543,3036.8984018819374,ATM,11,2,0.7075240652785206,0
8248,1520,6451.613724607961,ATM,8,1,0.20135599163752793,0
8249,3935,3858.247374851303,Online,2,3,0.16730280658923377,0
8250,1400,9478.699940196966,In-Store,16,4,0.5560335132819332,0
8251,2687,6685.022571937737,Wire Transfer,2,1,0.3889072959267862,0
8252,2991,8641.126813396706,ATM,5,1,0.4514599233617096,0
8253,3036,1150.4612906411066,In-Store,9,3,0.3455337861878024,0
8254,1653,4510.653538367807,In-Store,2,0,0.8377112283261491,0
8255,1949,423.9719731762054,In-Store,9,3,0.8650402571789986,0
8256,1847,8951.184841535134,ATM,11,3,0.11468557041824103,0
8257,4345,1477.2174351014494,Wire Transfer,8,2,0.831986384878432,0
8258,2495,8056.160558276741,Wire Transfer,7,1,0.7060203999142513,0
8259,1934,9238.872503736447,ATM,6,1,0.508950028093561,0
8260,2395,4424.464160302162,ATM,15,3,0.17447681672859966,0
8261,3478,3899.7155385648207,Wire Transfer,15,3,0.7018212122976153,0
8262,1538,6005.175806418787,Wire Transfer,7,1,0.33703221744884804,0
8263,4419,7405.896813114897,Wire Transfer,8,1,0.594709268464048,0
8264,1070,6459.642839551242,Online,17,1,0.2995907225300839,0
8265,2505,21.535161462251935,In-Store,19,0,0.8900672949784029,0
8266,2754,7861.493456308281,Online,2,3,0.41421652534385556,0
8267,2825,1482.4064933314824,Online,9,3,0.7180302916709671,0
8268,1255,4502.26634650048,ATM,2,2,0.5441749742774817,0
8269,4174,2830.743209358364,In-Store,13,2,0.9229020498520131,0
8270,3194,9279.795861210754,In-Store,12,4,0.30511251268168715,0
8271,1901,5026.060969036843,Wire Transfer,4,1,0.9597734624088036,0
8272,1669,5226.383764921839,ATM,19,1,0.7771053759735783,0
8273,2883,770.707803197275,ATM,8,4,0.7309444575978719,0
8274,1139,8974.636603395727,Wire Transfer,13,3,0.8565256818840796,0
8275,3702,2397.8846423515442,Wire Transfer,14,1,0.6865091599643813,0
8276,3668,4145.435643297975,Online,7,2,0.19915409933648853,0
8277,2446,9853.092758757643,Wire Transfer,1,0,0.7285817065176807,0
8278,3918,1147.8126117523177,Wire Transfer,11,3,0.4939473945391597,0
8279,4903,7188.093391806022,ATM,17,0,0.5981552470485224,0
8280,1063,2608.7427043820558,Online,17,0,0.4674986465434201,0
8281,2294,4203.703102327618,In-Store,15,4,0.2539972686477936,0
8282,2721,4187.747350661687,Online,10,0,0.5363102491650596,0
8283,1867,9323.007412914118,ATM,16,1,0.15655169525260418,0
8284,3882,113.51983255301087,In-Store,5,4,0.14833579293603885,0
8285,1512,3678.368727643188,Online,2,2,0.579887278602128,0
8286,2030,8525.709497674776,Wire Transfer,7,0,0.2622788421874871,0
8287,2416,9106.016735965795,Online,3,1,0.6612790759855507,0
8288,4072,3120.1329847545403,In-Store,15,1,0.2718460346653526,0
8289,4332,2427.1270297331375,Online,11,2,0.8247073968236793,0
8290,3094,4618.081986315058,Online,1,4,0.2316371891043009,0
8291,1867,7460.937137399641,Online,16,4,0.4995656915970549,0
8292,1777,1548.845312673864,Wire Transfer,11,4,0.519168331837353,0
8293,2025,7846.823245755141,ATM,19,2,0.6581172299489121,0
8294,3582,5131.597550291349,ATM,7,2,0.4620461248448272,0
8295,1358,1416.6473312617286,ATM,18,2,0.6911385352014778,0
8296,2500,6720.876023100147,Online,10,4,0.7898324378363576,0
8297,2938,6285.725871999541,In-Store,8,0,0.2105841417948478,0
8298,2445,6227.403952806245,Online,2,2,0.16604846464297962,0
8299,1814,7550.31771216788,Online,7,2,0.7097157210663798,0
8300,1595,1820.4156295510231,ATM,8,4,0.8679997714939338,0
8301,3251,6977.998543703318,ATM,19,2,0.5317843447528646,0
8302,1970,8874.070628150344,Wire Transfer,6,0,0.6692784600160977,0
8303,1226,5307.809841885445,Online,1,4,0.36828935353979986,0
8304,3995,4865.436687603439,Wire Transfer,11,2,0.8870626580293112,0
8305,4835,7979.903482212389,Wire Transfer,4,2,0.7943518140459845,0
8306,1816,1470.8976978204564,Wire Transfer,12,3,0.6284639295800841,0
8307,2990,3415.331068330724,ATM,9,3,0.37593956816360186,0
8308,3198,8539.304530994434,Wire Transfer,8,1,0.49425350113260147,0
8309,4318,5002.745126094634,Online,6,1,0.3515140267100493,0
8310,2841,8405.95677682038,Wire Transfer,18,2,0.4883719230106547,0
8311,3064,2526.161857469512,ATM,19,3,0.14480524925107724,0
8312,3351,3901.8501059249697,Online,18,1,0.19508141060117734,0
8313,2912,8237.94967442416,Online,1,4,0.29549715871256577,0
8314,2537,1643.3181136451576,In-Store,9,3,0.9135975132601697,0
8315,4268,8948.829068887051,ATM,13,0,0.5188622481504843,0
8316,2469,3105.533857402083,In-Store,12,0,0.5325162339402549,0
8317,2364,9727.241745746624,ATM,18,0,0.5758441397515714,0
8318,3828,8278.997626575321,ATM,7,0,0.5501686792673819,0
8319,2084,4561.296299871665,ATM,11,3,0.1775875997279463,0
8320,1266,7425.023993134805,In-Store,18,4,0.39114631025220736,0
8321,2120,5557.069729983842,Wire Transfer,10,0,0.16073103256277566,0
8322,2306,8533.942196178108,ATM,8,4,0.16266627051911886,0
8323,2270,5185.907934424931,Online,14,1,0.16949953391488426,0
8324,1034,9880.072763661741,Online,14,1,0.9076940486961304,0
8325,1785,1343.7345143856496,ATM,13,2,0.2970715470236032,0
8326,4540,6767.925753606411,ATM,7,3,0.16058659689943472,0
8327,1067,2464.0787379645444,ATM,15,0,0.10257009412462854,0
8328,1188,1920.3649403214379,Wire Transfer,6,4,0.6519373129180722,0
8329,1040,4088.4249693440315,ATM,12,4,0.6552782068169036,0
8330,1607,3680.9415846567877,Wire Transfer,11,3,0.33844442358747445,0
8331,1682,472.8896887168343,Wire Transfer,18,1,0.3520602165764227,0
8332,1944,4282.95900598892,ATM,4,3,0.4043716203544826,0
8333,3954,9519.663541616203,ATM,4,4,0.4186856140859613,0
8334,4138,4674.090676714204,Wire Transfer,13,3,0.7993041452423943,0
8335,1946,3025.133907540392,In-Store,7,1,0.9456439860398085,0
8336,2331,9491.26921749859,Wire Transfer,19,1,0.6293884842218226,0
8337,4190,5062.167779788511,Online,4,0,0.4528287585455737,0
8338,1852,2878.1536902712205,ATM,1,0,0.3653142503533007,0
8339,4754,7832.06514980078,In-Store,8,0,0.8465401979379459,0
8340,4257,2243.8982529024534,In-Store,12,1,0.18107238625063382,0
8341,1973,2485.013558170852,ATM,12,4,0.4898679566086087,0
8342,4141,3250.07668365358,In-Store,11,0,0.698770092768627,0
8343,4058,3953.7365771675927,Online,17,3,0.3254996088678569,0
8344,1756,5832.960708213244,ATM,17,4,0.2211070377521875,0
8345,4996,5157.693837320186,Wire Transfer,12,2,0.6866128934317853,0
8346,2694,7439.870578721239,ATM,12,0,0.639586822172738,0
8347,4054,7174.536886563858,Online,17,2,0.6573627516528228,0
8348,2307,465.1460684907691,In-Store,9,0,0.9803931540107335,0
8349,2642,1347.7044642427031,ATM,13,4,0.3906985052825438,0
8350,2969,2159.7672963028426,Online,17,2,0.9872380718625663,0
8351,3595,5980.661280408575,Wire Transfer,1,1,0.14217125585155055,0
8352,2371,8953.69086545851,Online,3,0,0.13637179942578004,0
8353,3962,3255.817072709891,ATM,8,3,0.8727882389631462,0
8354,2218,9637.803390257506,Online,8,2,0.3897710737166439,0
8355,2803,1736.8769758037668,Wire Transfer,8,3,0.4215329932545975,0
8356,1483,9248.076306923022,ATM,6,2,0.14605515686588924,0
8357,3007,8012.011740758079,In-Store,15,4,0.10213880420991489,0
8358,1587,3896.4437212387475,ATM,5,3,0.6696247571377749,0
8359,4351,2071.058277439025,Wire Transfer,6,0,0.5704250676153736,0
8360,4904,3919.015862532417,Wire Transfer,6,1,0.7549585738846447,0
8361,2371,2145.249079084261,ATM,10,4,0.30474433299980325,0
8362,4663,5615.90580876594,Wire Transfer,19,2,0.862722488172187,0
8363,4988,5752.439428871554,Online,2,0,0.33598721082346444,0
8364,4549,7684.2112279537605,Online,7,2,0.5031210625657501,0
8365,2121,5283.371985676643,In-Store,19,3,0.43134319107670716,0
8366,1281,3458.010828431496,ATM,13,3,0.8696663241003707,0
8367,1629,9116.873625785393,In-Store,4,1,0.8389121772670701,0
8368,3466,789.2056560493412,Online,11,3,0.49752934816015926,0
8369,1222,8089.7290864801025,In-Store,18,4,0.42169977273379344,0
8370,4323,4101.650435348635,Wire Transfer,11,2,0.806913108603024,0
8371,1079,1819.1834236364878,ATM,13,2,0.29247138418626106,0
8372,1825,1212.353743537022,ATM,10,4,0.9468449374231248,0
8373,3729,2215.436445862576,ATM,17,3,0.3861716895160082,0
8374,3460,1228.3387093555998,Online,4,3,0.517045708933899,0
8375,4740,4594.716447707007,Wire Transfer,3,4,0.8274724063429706,0
8376,4464,3503.399708524513,Online,7,1,0.8156362994722449,0
8377,3381,3572.324557412794,Wire Transfer,16,0,0.7238197651245054,0
8378,3936,1577.1142470251723,Wire Transfer,6,0,0.2042289746093679,0
8379,2351,6600.828118513823,ATM,18,3,0.3179596792983149,0
8380,2025,6081.893379963186,Online,1,0,0.7421911707161188,0
8381,2226,9823.041440006788,In-Store,19,0,0.8734630654331299,0
8382,3305,1684.7659507044339,In-Store,10,0,0.2513872140212698,0
8383,3810,8341.814214235668,ATM,3,3,0.990263511741652,0
8384,4438,348.37743262912767,Online,11,2,0.6590872945869019,0
8385,4217,742.4579321869115,Wire Transfer,7,3,0.8390998999435352,0
8386,1836,6484.035971009551,ATM,6,3,0.8069638769006536,0
8387,3043,4070.6318411901343,In-Store,14,1,0.19650680713162308,0
8388,4449,2312.705847193817,In-Store,8,1,0.4083649768031892,0
8389,2464,37.537544865456056,Wire Transfer,11,3,0.5125757832758904,0
8390,1454,6634.827850944721,Online,2,4,0.33405668490467666,0
8391,4478,4414.077221361504,In-Store,7,4,0.7141534068436219,0
8392,2810,1716.1643832399375,Online,17,1,0.6052942058160398,0
8393,3066,9722.517251705303,Online,5,1,0.982845411173941,0
8394,4001,3514.909407012454,In-Store,6,2,0.2644447539335666,0
8395,2903,3037.5664106990976,In-Store,17,1,0.6050447896739108,0
8396,1978,5108.039047382346,ATM,15,0,0.9101184047398004,0
8397,1432,2779.295611853679,Online,3,3,0.1356096654948594,0
8398,2452,2734.8936007484626,ATM,18,3,0.5479292329327782,0
8399,1251,9663.203411575909,Online,15,3,0.2917003202429066,0
8400,3023,2618.864741732071,In-Store,4,2,0.9624165401784048,0
8401,1795,6058.613664405746,Online,10,2,0.6988681150531147,0
8402,4914,384.092303284419,ATM,11,0,0.34563837016001436,0
8403,4633,1551.9489858233717,Online,1,3,0.9908544832529659,0
8404,3954,230.58125096474015,In-Store,10,0,0.2964485848910382,0
8405,2846,5349.422293056775,ATM,15,1,0.39790849577058485,0
8406,3696,4921.149541161041,Online,8,3,0.707636651457157,0
8407,3957,3315.915919447901,Online,9,0,0.6107550799165702,0
8408,3785,7005.810869249969,Online,1,2,0.8420303220454506,0
8409,1220,6261.688591923178,Online,12,2,0.702374307298561,0
8410,3160,6007.413809906359,Wire Transfer,16,2,0.6203627379693419,0
8411,4220,3369.2185602847703,Online,7,0,0.4019670997653655,0
8412,1559,3278.185819292037,In-Store,12,0,0.36624398137479264,0
8413,2081,8735.749352429919,In-Store,12,0,0.18816328743715802,0
8414,3244,5444.208013189328,ATM,11,4,0.46265282945072794,1
8415,4808,2729.6195593380853,Online,16,3,0.8102483625170551,0
8416,4720,5436.775200077743,Wire Transfer,8,4,0.35605596646672577,0
8417,4778,2675.0404951811033,Wire Transfer,19,4,0.8930122181657121,0
8418,2741,1861.1374035158872,In-Store,8,1,0.8212210171765738,0
8419,4089,2828.9422588991933,Wire Transfer,5,1,0.9978674204628606,0
8420,1779,6292.635933550414,In-Store,17,2,0.7532207010734798,0
8421,3262,5163.221927399658,Online,16,4,0.144309387800805,0
8422,4789,1653.3586052397134,ATM,4,1,0.6340789970554148,1
8423,1635,9080.04909303739,Online,18,4,0.3715984453553086,0
8424,2039,4987.9780587451305,Wire Transfer,12,3,0.9536766092583264,0
8425,3724,7939.315206579364,ATM,4,4,0.7408619517923516,0
8426,3707,3313.5773890689707,ATM,18,2,0.8044800730484712,0
8427,4859,9576.018404103746,In-Store,7,0,0.6052166040521814,0
8428,4470,7523.4100461235785,ATM,2,2,0.97027811374213,0
8429,3280,4550.523637733994,In-Store,2,4,0.25357185618411693,0
8430,3072,9023.905396839838,Wire Transfer,13,4,0.4503633240877768,0
8431,2424,7177.490141196867,In-Store,4,0,0.5500435867354425,0
8432,2803,4310.976655078126,Online,5,2,0.5980567776348766,0
8433,2388,9741.634822723634,Wire Transfer,12,2,0.7987315142020464,0
8434,3985,2992.4479518811254,Online,11,4,0.7556576339832947,0
8435,4366,2573.141812694641,Wire Transfer,3,3,0.14926869193674025,0
8436,4066,8947.615514481955,ATM,11,1,0.7513638402513482,0
8437,4508,7076.64468850632,Wire Transfer,9,4,0.33610886064377166,0
8438,3118,3461.64302781379,Online,8,4,0.4744800926868936,0
8439,4783,2325.705919045397,Wire Transfer,8,1,0.5051662454512748,0
8440,2582,1788.6026053019798,Online,10,0,0.7242132826560609,0
8441,3072,3141.828737396705,ATM,6,4,0.7131762102476091,0
8442,4796,1264.144433010397,Online,18,3,0.44063522558672674,0
8443,4445,1462.0279795184706,In-Store,6,0,0.8319113395610707,0
8444,4616,7768.476780004938,Wire Transfer,12,0,0.20933592894248498,0
8445,1457,646.9645270418123,Online,16,0,0.3094476485911042,0
8446,4285,4398.48991549277,Online,16,4,0.4822262098306863,0
8447,1210,4055.938365547529,Online,4,0,0.2969682973624487,0
8448,3588,9602.308477848454,In-Store,18,2,0.9348258810422598,0
8449,3818,4660.761317805732,ATM,13,4,0.9350188503164658,0
8450,2062,1616.9450974055092,In-Store,3,4,0.2535459485171677,0
8451,4331,893.1628921321923,ATM,12,1,0.47191433552310713,0
8452,1676,7327.0616810831,In-Store,19,0,0.9928012445984346,0
8453,3142,1485.8870864819626,Online,5,4,0.11747645596960177,0
8454,2413,9380.45125278285,In-Store,19,3,0.13896403811913133,0
8455,3267,5596.541161856151,Wire Transfer,19,3,0.8586355671148423,0
8456,1905,4022.948904670823,ATM,12,4,0.44395863463540053,0
8457,2291,6846.483420950218,Online,5,4,0.7576715621397473,0
8458,2517,1997.2914799208684,ATM,2,3,0.6563858242019882,0
8459,2653,3828.7525980391656,Online,16,3,0.724887905377638,0
8460,2089,343.8043612723698,Online,4,2,0.27765740288993773,0
8461,2410,8778.004881733534,Wire Transfer,15,3,0.5923811834858738,0
8462,3240,4258.318160265343,In-Store,10,2,0.6816845354482871,0
8463,4391,7590.663672303196,Wire Transfer,6,4,0.5969479522999482,0
8464,4618,9169.37945871706,ATM,7,0,0.9502227675017554,0
8465,4991,6531.403464226035,In-Store,2,0,0.11465804342204847,0
8466,3222,3763.7095391775697,ATM,4,1,0.2932233420946096,0
8467,1111,6199.089552839831,In-Store,15,2,0.16626387032980308,0
8468,4379,3609.7071680792837,Wire Transfer,13,3,0.9671113757194638,0
8469,4873,5677.466586065109,Online,9,2,0.3105733363309038,0
8470,4411,4327.331583921415,ATM,5,1,0.7662881629142264,0
8471,4151,1507.1855311574081,ATM,17,1,0.2310932737227357,0
8472,4549,7803.210462495296,Wire Transfer,6,2,0.14696557656801906,0
8473,3158,4969.226371963736,Wire Transfer,14,3,0.27188680850408814,0
8474,2510,1909.5251153408874,In-Store,5,4,0.3485786821234409,0
8475,2944,8919.378435001572,ATM,2,4,0.5124485175895948,0
8476,3500,8533.655050280553,Wire Transfer,14,4,0.12000304524379726,0
8477,1412,5592.673237824055,In-Store,19,1,0.6555478063689777,0
8478,3651,9703.483582455487,In-Store,19,2,0.6906286365072646,0
8479,1959,9272.430973262171,ATM,13,1,0.3618342736015404,0
8480,1185,8971.08832074928,In-Store,12,3,0.3383698517555201,0
8481,2576,1341.584840749421,Wire Transfer,1,0,0.27135480156727576,0
8482,4158,2953.3493505411197,Wire Transfer,3,1,0.29367939150915934,0
8483,4295,4107.800250945154,Wire Transfer,10,3,0.6853048579358907,0
8484,1050,8320.77362396243,ATM,8,3,0.6451935171184991,0
8485,4197,8713.64525945179,Wire Transfer,13,3,0.9233850792444033,0
8486,2169,7517.3371104042535,Online,19,0,0.8447427546999765,0
8487,4112,4729.268901937155,In-Store,3,4,0.6183787340396546,0
8488,1354,1627.3924970910252,Online,3,2,0.2506459131029756,0
8489,4516,361.60998238791854,In-Store,18,1,0.39121256525605563,0
8490,3410,6996.030527854621,ATM,3,0,0.5284036169177678,1
8491,3583,9941.599215370563,Wire Transfer,12,3,0.47862890339977104,0
8492,4886,3461.266471528911,In-Store,2,0,0.15797197467128649,0
8493,2307,5691.631708878164,In-Store,8,1,0.42241006998435904,0
8494,1035,8107.712852701605,Wire Transfer,14,2,0.2689078216028994,0
8495,1276,1872.9511764130243,ATM,19,1,0.6173997270079842,1
8496,2719,8297.27452450174,Online,11,0,0.9374009651185564,0
8497,2348,6257.177684147548,ATM,16,3,0.22585443886482565,0
8498,4737,5702.784606128314,Wire Transfer,14,3,0.8750208999504041,0
8499,4057,7625.194014958072,Online,8,4,0.33590898911451633,0
8500,3229,2417.07593220424,Wire Transfer,14,4,0.7200424124505141,0
8501,3518,6151.656236086249,Online,12,2,0.6466426691369451,0
8502,2835,2411.3587722522348,In-Store,17,2,0.29633603359886873,0
8503,3464,1803.558726432652,Wire Transfer,12,4,0.43247427940335537,0
8504,4737,6237.312830355747,Wire Transfer,12,4,0.5920749067995119,0
8505,1888,2700.1182047118623,In-Store,12,1,0.9207021508303208,0
8506,4221,7146.647940075427,Wire Transfer,7,1,0.2658634149308319,0
8507,1403,5149.709539752662,Online,10,3,0.4093443697868674,0
8508,1513,6952.588090561922,Wire Transfer,16,3,0.9949551439428426,0
8509,4880,8917.27232300965,ATM,3,4,0.8106431947745942,0
8510,3613,1391.0779845666134,Online,3,1,0.44579421460062973,0
8511,3488,676.7190923982529,Wire Transfer,1,4,0.22797410121284598,0
8512,4985,4005.1699781875254,In-Store,5,4,0.5506671115267628,0
8513,4972,7169.909638952704,ATM,8,2,0.6253966055053837,0
8514,2269,8862.653343587683,ATM,17,4,0.3325111875597694,0
8515,4039,357.5961032170704,In-Store,16,3,0.7408205023884423,0
8516,2069,7931.651979041541,ATM,16,2,0.5869394889152878,0
8517,3122,763.417065569281,ATM,18,1,0.430305998347547,0
8518,2172,5809.951000336944,Online,18,3,0.3606871000781351,0
8519,3453,3447.587579096589,Wire Transfer,14,0,0.3564640696657597,0
8520,3050,186.36536084552014,Online,12,1,0.8108443143400584,0
8521,2032,979.9635096537185,In-Store,10,0,0.5483717800742198,0
